ID,pred
25446,0.06978088969844577
25447,0.01597910051633071
25448,0.016090738134850416
25449,0.03776795972535752
25450,0.0023361789739479947
25451,0.00457115701341825
25452,0.01863153950423749
25453,0.000560200345984214
25454,0.7835544097914448
25455,0.006912127263911138
25456,0.0007464833071552713
25457,0.6758950120558809
25458,0.7901406530726518
25459,0.00911724981159247
25460,0.02415616496683914
25461,0.00041246060492552397
25462,0.12502903205513222
25463,0.16368480634872373
25464,0.008330965474350516
25465,0.00033686941448081697
25466,0.04396487483209956
25467,0.11863888447328068
25468,0.006163147894420829
25469,2.469811964655721e-05
25470,0.004757289476454493
25471,0.006294452460933787
25472,0.0003430024448285599
25473,0.0108963239979501
25474,0.0021367665198171377
25475,0.0008163418822961552
25476,0.00014699613306901177
25477,0.003466375193284455
25478,0.5935380616612934
25479,0.00257671135774379
25480,0.0037125977187949665
25481,0.03710014160323065
25482,0.0024524533066600097
25483,0.0006831562713745755
25484,0.08361735845260644
25485,0.6127648154828484
25486,0.047140543079181
25487,9.163983158462795e-05
25488,0.16893231963772573
25489,0.6628618525917063
25490,0.5083865356467053
25491,0.17130780490644223
25492,0.0015245161577251032
25493,0.1277764289976999
25494,0.465971364874063
25495,0.054390762476470546
25496,0.0051677963592330865
25497,0.009271044031176729
25498,0.0003806823834502449
25499,0.006612981553946325
25500,0.00013422478375918958
25501,0.0016951009739613534
25502,0.050384996581756325
25503,0.000740432401759549
25504,0.00013338167489969428
25505,0.36439618440047195
25506,0.058558627595990245
25507,0.00014819009603916184
25508,0.0009619814147755712
25509,0.0012569518148147951
25510,0.0064132347883961915
25511,0.12135990409412055
25512,0.5115257748034955
25513,0.02272952074792158
25514,0.00044354960850033145
25515,0.46719142852360923
25516,0.002945124054142124
25517,2.5926450901052748e-05
25518,0.4374735872468277
25519,0.003205383383945526
25520,0.18695016879862805
25521,0.0025959302292820805
25522,0.0009064089241982693
25523,0.4061826943820453
25524,0.0031169915031710235
25525,0.28070508743495143
25526,0.6314336007929451
25527,0.06037597541104624
25528,0.0002610201500384447
25529,0.12540391913590135
25530,0.00016724598692058855
25531,0.002485665474696455
25532,0.0497356847801721
25533,0.03230259365663514
25534,0.0529540248066817
25535,0.07236839785093618
25536,0.14435699997072526
25537,5.1652303068990835e-05
25538,0.03134697737758753
25539,0.7658659457659868
25540,0.3935421119954402
25541,0.11559429801083183
25542,0.0025604945239382196
25543,0.009464970575322465
25544,0.009458629375224256
25545,3.0600062631626534e-05
25546,0.014492511237945769
25547,0.000556710105909976
25548,0.05583356091354905
25549,0.0002510977166999322
25550,0.003513335683119785
25551,0.12366789760187014
25552,0.43853237783322563
25553,0.002054719667836279
25554,0.00021858333204695287
25555,0.015291100301042675
25556,0.6561305416485705
25557,0.006678476287336993
25558,9.880156882154269e-05
25559,6.859733347380573e-05
25560,0.023071749422719497
25561,0.4422540935239705
25562,0.00043969819478487945
25563,0.009633893731372646
25564,0.537870423350145
25565,0.0022721208823181364
25566,0.010791397432889033
25567,0.019697846507611153
25568,0.659115492388879
25569,0.010066162778624717
25570,0.0009361131939386007
25571,0.7139416831969004
25572,0.00059718587197438
25573,0.0002711401032018866
25574,0.0008026141290724529
25575,0.0031985462141180983
25576,0.0023745304954499937
25577,0.0031173950298602027
25578,5.575837406978147e-05
25579,0.003638841252148124
25580,0.0004457049428088809
25581,0.01976568959915459
25582,0.0006282224272269487
25583,0.6534559721858998
25584,0.0016086635358771475
25585,0.8010420895220399
25586,0.0006754951515022136
25587,0.00030544247188382727
25588,0.036406112014768066
25589,0.0032240984517178653
25590,1.644876896187175e-05
25591,0.0002458181508766999
25592,0.006855060396675821
25593,0.0001414384014614548
25594,0.08195518957881923
25595,0.6418317149963358
25596,0.37385767929403513
25597,0.0002214364050130861
25598,0.189567991155007
25599,0.0020880928884168945
25600,0.00013721514436661672
25601,0.00034032909821579937
25602,0.012185157828999836
25603,0.018898209615326653
25604,0.0070023566986284385
25605,0.04701710568315983
25606,0.7292076587394584
25607,0.01071034342019385
25608,0.0029477538965992675
25609,0.002338909482877674
25610,0.012630170888665276
25611,0.7011303338173831
25612,0.20386763382186215
25613,0.0008442542342992612
25614,0.8928618576004232
25615,0.016762796089981984
25616,0.0012984684427513654
25617,8.794332507584316e-05
25618,0.5584300625615549
25619,0.009073800911090538
25620,0.07194691380411866
25621,0.025130971865059953
25622,0.08083795334462042
25623,0.0022778193420735257
25624,0.326772949993611
25625,0.20058613440540088
25626,0.00012369110388860816
25627,0.0005895215814701891
25628,0.005536334766422623
25629,0.46263783894443955
25630,0.033567844569128584
25631,0.843822775627764
25632,0.17509225579723833
25633,0.04859978879141952
25634,0.10961348131578004
25635,3.5440848205753755e-05
25636,0.005004122861527763
25637,0.004721937283538045
25638,0.040933343323234866
25639,0.00010088461475032036
25640,0.00015109101572932676
25641,0.0007664837003669219
25642,0.03509559807903129
25643,0.0005943353071506966
25644,5.70660183522143e-05
25645,0.0866756116935505
25646,0.00025214957106451085
25647,0.0024314334316721826
25648,0.48139050491998336
25649,0.8595610836710081
25650,0.3679668703625648
25651,0.005314879644299481
25652,0.14536880580728143
25653,0.3854171636469652
25654,0.02807915890074005
25655,0.0020616677322716874
25656,0.5388562835853583
25657,0.05687253446836013
25658,0.0007490122449227386
25659,0.023834520975350357
25660,0.0014604726313124667
25661,0.0015035709932545054
25662,0.019426445975659196
25663,0.6492473584114169
25664,0.009714035207161307
25665,0.00042647412854216805
25666,0.4338089369360761
25667,0.0015722053722282492
25668,0.010494402530725172
25669,0.10446432676306133
25670,0.16000020898835648
25671,0.12825140914366895
25672,0.0001293365213927378
25673,0.0009813581079305901
25674,0.005764986758875694
25675,0.49947920250948136
25676,0.0001619248830322971
25677,0.015233581806014133
25678,0.002459905493358966
25679,0.04161964449364828
25680,0.04998748603053378
25681,0.004525574008686429
25682,0.015168375628889045
25683,0.10721883563629112
25684,0.00012310647355112247
25685,6.709030905272384e-05
25686,0.19325484418699337
25687,0.0018228947442238666
25688,0.007878255359350914
25689,0.5136329776140046
25690,0.031283085951212854
25691,0.007766249662401543
25692,0.1626861734059198
25693,0.004361877401734997
25694,0.0009800436051215964
25695,0.0012770934067983422
25696,0.00341250133819121
25697,0.15966646114111516
25698,0.0036388995282042014
25699,0.0005210975118003327
25700,0.1331135655054048
25701,0.26381635178272766
25702,0.014872806508062018
25703,0.007605097703188781
25704,0.00019978434297091322
25705,0.012541240743153983
25706,0.568986314343295
25707,0.017236785010782525
25708,0.06017345623208776
25709,0.5656263055055848
25710,0.009504565574637587
25711,0.005734134848589256
25712,5.5075659047565284e-05
25713,0.011748230114814205
25714,0.2729275247329631
25715,0.0008155431069029915
25716,0.03987596931473658
25717,0.034300738104172813
25718,0.0002015154067892944
25719,0.7739451136149623
25720,0.0008047852542145792
25721,0.5592200856948982
25722,0.44228792660558996
25723,0.5211891406729656
25724,0.00040259733769747093
25725,0.0016304067592902071
25726,0.02475866864022234
25727,0.000639826781917038
25728,0.0656547970939528
25729,0.005561519334435576
25730,0.010965931508544278
25731,0.0007526853887674416
25732,0.0006236101159510262
25733,0.10273175307188108
25734,0.00914564385278616
25735,0.0020839185556802056
25736,0.04581485338894792
25737,0.022499970252270955
25738,0.9046283737450856
25739,0.001980736615886056
25740,0.02465157638920916
25741,0.000526836654401346
25742,0.006377782130842782
25743,8.316778565820436e-05
25744,0.006210741952300399
25745,2.367975316296456e-05
25746,0.0004917298361975548
25747,0.004987004897209278
25748,0.911737048883963
25749,0.35144288301569204
25750,0.004000418890614507
25751,0.003414442907482443
25752,0.0639053518835706
25753,0.004684457021866584
25754,0.14127878038014155
25755,0.041068727813079846
25756,0.009929711386690031
25757,0.125529357208697
25758,0.9112666998516177
25759,0.04294685828149343
25760,0.5129589776999567
25761,0.025092608738687957
25762,0.7463026223735173
25763,0.0003025975958650075
25764,0.006726015361789935
25765,6.16766087167841e-05
25766,0.0052223680481663665
25767,0.22942865336568413
25768,0.0010268499876747877
25769,0.23779131884190338
25770,0.0014099962263134556
25771,0.8550932332487675
25772,0.24056411246848716
25773,0.00043160515524786095
25774,0.00921538606549938
25775,0.08043384964367899
25776,0.43604693826079916
25777,0.0027238458678818032
25778,0.2801706058102766
25779,0.33783040186488933
25780,0.807683933926205
25781,0.0030098145740862655
25782,0.42298834135762886
25783,0.0005859877062459613
25784,0.014629000661986124
25785,0.7349936357810906
25786,0.4788586731895417
25787,0.000729413888436238
25788,0.004774823044518721
25789,0.03810753905655772
25790,0.07274575022313752
25791,0.0049718991030900765
25792,0.08696224776280496
25793,0.023702686237754542
25794,0.0003891442093650463
25795,0.9239242534183655
25796,0.023371437955775596
25797,0.0031158453036702
25798,0.009675311553243485
25799,0.8276266817128343
25800,0.002422257650981163
25801,0.03525334795521899
25802,3.398588059902909e-05
25803,0.005768967081506784
25804,0.06350693257062681
25805,0.00013678191124391292
25806,0.0004121383835106642
25807,0.011813768194182185
25808,0.004435660507209176
25809,0.017022481864470317
25810,0.004247918025213581
25811,0.5884762096782743
25812,0.6434605491394945
25813,0.0015062277588234405
25814,0.02524074785196438
25815,0.010288277455275583
25816,0.5659099982255139
25817,0.006804737472126584
25818,0.0006575349286347215
25819,0.013890204016669645
25820,0.005752605538197561
25821,0.00010878055804553156
25822,0.0001484244250217155
25823,0.5926394388570669
25824,0.15074897507085294
25825,0.009036412261403767
25826,0.018286118146587812
25827,0.00034272071941978234
25828,0.611794698672712
25829,0.9214372371823099
25830,0.02032275915897268
25831,0.7696124124632037
25832,6.140359987358143e-05
25833,0.05800700153542571
25834,0.8219453668568923
25835,0.003792221060992938
25836,0.00021967172087586755
25837,0.005717260714504382
25838,0.14718938494502137
25839,0.714206660622818
25840,0.009398583620044865
25841,0.8133875136983352
25842,0.004415917521334812
25843,0.01634248165632003
25844,0.007944725861549956
25845,0.8461886908012705
25846,0.009573936578183239
25847,0.0003844557024999833
25848,0.00016969854944408485
25849,0.012138699361040992
25850,0.0011542318336021525
25851,0.03000666923739666
25852,0.016383242097312043
25853,0.06229588154271854
25854,0.00013721807091664448
25855,0.002957463523824409
25856,0.0074496761743912294
25857,2.9939844328220044e-05
25858,7.105646580694356e-05
25859,0.08677284711203899
25860,0.0031198412670076585
25861,0.0035958816437960867
25862,0.0068634167963127594
25863,0.0009026310750619434
25864,0.00010195952783532005
25865,0.003520677803459142
25866,0.018573280915886788
25867,0.004492646964778392
25868,0.0016461407259782354
25869,0.0007172402764124418
25870,0.05234025604031465
25871,0.0002353639106464701
25872,0.0016656013532221968
25873,0.3447101663677269
25874,0.1333741771924637
25875,0.004817049657028159
25876,0.000505425486056334
25877,0.013097252618015543
25878,0.000510489542861244
25879,0.003311592355409046
25880,0.042130865412990784
25881,0.0032896686242602667
25882,0.00014408719973066925
25883,0.000688981862085768
25884,0.011623793530068547
25885,0.004494886120829534
25886,0.0956679679195992
25887,0.0013440311406155401
25888,0.009390133822306287
25889,0.10537264767797551
25890,0.0004926223318766542
25891,0.011239559336557414
25892,0.005595751561586325
25893,0.0010591934203838876
25894,0.22941921680737654
25895,0.03153441858068073
25896,0.00021307896276774948
25897,0.06634595768662917
25898,0.0003088213650471877
25899,0.020497798028807857
25900,0.9759155743242284
25901,0.7056542788286883
25902,0.017623796196086453
25903,0.004049876453907946
25904,0.07366833737326392
25905,0.18663940484090588
25906,0.0003718106386368554
25907,0.00012140728208522247
25908,0.10432615947461507
25909,0.47592733708675683
25910,4.9134079810994775e-05
25911,0.04575626120051208
25912,0.1457780360521672
25913,0.910038346688605
25914,0.5544338498280841
25915,0.13567997189517986
25916,0.0006982936164696393
25917,0.008631839086835775
25918,0.0020170134882279596
25919,0.018383277465430302
25920,0.003553194645250799
25921,0.001913397540820099
25922,0.0390776218351132
25923,0.28204801506166116
25924,0.0018339560099415672
25925,0.036411578812255416
25926,0.00023499121136799829
25927,0.0003654661542911263
25928,0.0001279720523705488
25929,0.7942716635591189
25930,0.003838443787287419
25931,0.010446663037324054
25932,0.00030106067619543116
25933,0.14716644364942894
25934,0.0006803849895499484
25935,0.026462914429199017
25936,0.0009922980670686486
25937,0.0694709688583355
25938,0.002185105259978567
25939,0.0008946832270629952
25940,0.0013141740671116294
25941,0.0053436732431144315
25942,0.06389784382954072
25943,0.009297186892511569
25944,0.10200644576229079
25945,0.14975089065625138
25946,0.31249993473965326
25947,0.07909906708027863
25948,0.07475424208498796
25949,0.0004550354829325118
25950,0.011779090729730714
25951,0.42335197929929175
25952,0.4117936928731098
25953,0.005400353598203793
25954,0.000310046189349307
25955,0.10092741111015506
25956,0.0004394712731832533
25957,0.041851382282323005
25958,0.001654039845915439
25959,0.019059415308246504
25960,0.030549703397375238
25961,0.004116999528427234
25962,0.06255169163183906
25963,0.01412869771238052
25964,0.006935463710233195
25965,0.015974034709220757
25966,0.00017794399361524196
25967,0.08218586482323732
25968,0.014781512492302685
25969,0.008310550704587472
25970,0.02310764821984902
25971,0.016376969218457965
25972,0.00010877448333351617
25973,0.0009378891619183309
25974,0.003623653513449117
25975,0.0427593575504175
25976,0.6055956577061851
25977,5.348624166520263e-05
25978,0.0817227430202642
25979,0.05911161034708141
25980,0.0023276528771176675
25981,0.00023870253820868203
25982,0.5548807180239841
25983,0.07549666999939963
25984,0.29471500646054066
25985,0.00011902971939830377
25986,0.1136533934766448
25987,0.720383147042999
25988,0.8191125249827229
25989,0.001742791680829
25990,0.0009676360344611025
25991,0.03453795846078807
25992,0.000682024066188067
25993,0.6632914655597553
25994,0.0004585457285759596
25995,0.03209102871356876
25996,0.09140366343808352
25997,0.2011033021229566
25998,0.34930602820382417
25999,0.19811216923268493
26000,0.15730514785345392
26001,0.002406513039070396
26002,0.001404884522055468
26003,0.8783010448638524
26004,0.0004960591400629112
26005,0.7472353869595517
26006,0.2057576120195639
26007,0.00042232362265558475
26008,0.3738041626209653
26009,0.05581228662407211
26010,0.09596430302351457
26011,0.001582955815488181
26012,0.000296312623004173
26013,0.0031361387268877953
26014,0.48725028014916444
26015,0.00024778365486870804
26016,0.0016183955285638783
26017,0.002833796116304646
26018,0.0030917277655420536
26019,0.755350816075842
26020,0.0009320159261823551
26021,0.6435067432153827
26022,0.015566404857921554
26023,0.036444382162005254
26024,0.007417012116499009
26025,0.08125599140248844
26026,0.0008961067375329912
26027,0.00023302570652835024
26028,0.00017414985982602195
26029,0.07334599776749001
26030,0.0002661336817443491
26031,0.48913516796535117
26032,0.02359616633306221
26033,0.04377317763513382
26034,0.007802772758347707
26035,0.17641165298834519
26036,0.5222720905383487
26037,0.003892463738849622
26038,0.04811863616633004
26039,0.00034801315101253526
26040,0.00021199823149913903
26041,0.8530303781835281
26042,0.010463744293065996
26043,0.015043781743892532
26044,0.04110007710363331
26045,0.00045243198769893316
26046,0.004188201021048028
26047,5.2801563944185124e-05
26048,0.00012131020618729668
26049,0.02061340637283877
26050,0.00031007198341696064
26051,0.0859285455378213
26052,0.005037574197818483
26053,0.0072803642457533345
26054,2.672178776642467e-06
26055,0.000421140589768763
26056,0.006959646009179794
26057,0.49052940047863425
26058,0.0014906645633179904
26059,0.002873158289763105
26060,0.20995193217350827
26061,0.2641292295180839
26062,0.0031897521554736293
26063,5.293631190312124e-05
26064,0.05399252889151553
26065,0.0072501300820942615
26066,0.02884472000942271
26067,0.0020518197922802547
26068,0.12104983979197531
26069,0.13605324509609912
26070,0.37149833270734894
26071,0.0009525827622260818
26072,0.005245173817858954
26073,0.000527113708951042
26074,0.09552391463373533
26075,0.08024136787202617
26076,0.007259955923797727
26077,0.0008388838761612566
26078,0.001904063684311829
26079,0.002184295138805305
26080,0.8819735153794219
26081,0.6115173460588772
26082,0.012701510196842469
26083,0.3595610060488764
26084,0.0011237451032438952
26085,0.01779521100785818
26086,0.18515223200774059
26087,0.004153368626393237
26088,0.00397486337222173
26089,0.025630925202015296
26090,0.01770111029020836
26091,0.35884328715744723
26092,0.0016473667923705565
26093,0.0016757580638937669
26094,0.20504908045120573
26095,0.03590173769389726
26096,0.022785575582996185
26097,0.027598073505879808
26098,0.0005544474148696087
26099,0.0004223779090637794
26100,0.00017332324906291932
26101,0.005540278553982317
26102,0.0018584621203953054
26103,0.8412816836555246
26104,0.00014714797894880037
26105,0.13801904430478693
26106,0.003003353753141953
26107,0.0794830720299828
26108,0.20371834562669014
26109,0.0007107125417919237
26110,0.0006597692453823945
26111,0.00023568803521234615
26112,0.03636905918879733
26113,0.019408563349195117
26114,0.008789145971389217
26115,0.0006264682108729271
26116,4.846379342569314e-05
26117,0.8178618993483215
26118,0.023173271078307214
26119,0.0035653879767281924
26120,7.057380961153107e-05
26121,0.0002086533173654495
26122,0.00023342603961202946
26123,0.4296608980172822
26124,0.021707640503654743
26125,0.002314098585605994
26126,0.18548402997328023
26127,0.00022108549426410625
26128,0.0005885283924480042
26129,0.05310756106422235
26130,0.2565770557937789
26131,0.2491564214405807
26132,0.000674656958788701
26133,0.013873138501103957
26134,0.9054027520911775
26135,0.832900062380237
26136,4.4121693271589557e-05
26137,0.3817089833553735
26138,0.13447727006678428
26139,0.0019117634778986626
26140,0.9059230484776941
26141,0.0006904337729834512
26142,0.3564259825773688
26143,0.0008961512278985438
26144,0.00047470508340173096
26145,0.0023232110526546145
26146,8.921560866401022e-05
26147,0.009969178258378106
26148,0.0014140871856245484
26149,0.0013936255250895705
26150,0.025347482200690566
26151,0.0009425077901441376
26152,0.00011740147785147686
26153,0.003340742083665261
26154,0.001690223200699309
26155,0.020766484705200584
26156,0.015175199078503348
26157,0.04438645530101228
26158,0.00020965675646485241
26159,0.00034109264621435317
26160,0.0001838641067096945
26161,0.002614064907167675
26162,0.015080395380476914
26163,0.014508131540771893
26164,0.02040626903644323
26165,0.025669324553528095
26166,0.09502279714908009
26167,0.0010789327037862145
26168,0.004685279195216205
26169,0.9304375682979156
26170,0.0001311658105573055
26171,0.02473149637759722
26172,0.1283896683144832
26173,0.00043186884574780265
26174,0.19179878675004045
26175,6.728440776993963e-05
26176,0.00014292526045226928
26177,0.019517957162336425
26178,0.00018703678558580243
26179,0.0040918691641631975
26180,0.00028140920531073303
26181,0.011177992247602929
26182,0.007695835696112275
26183,0.5806410920638609
26184,0.000647605064854174
26185,0.09334761743541428
26186,0.0003854730421957789
26187,0.006514562568271835
26188,0.004117432231989367
26189,0.0008359068573209061
26190,0.008400087338840753
26191,0.0002508216264557477
26192,0.015538481185788077
26193,0.25529196782847396
26194,0.00021453961101919656
26195,0.4183479122983982
26196,0.00014330794667512437
26197,0.014845769333750728
26198,0.041667637380783176
26199,0.0002804674651895198
26200,0.0012210621628036362
26201,0.00046468981946282703
26202,0.0028185214458771547
26203,0.008486283921882748
26204,0.0009366070849497839
26205,0.32460373207210885
26206,0.0013058709786003906
26207,0.07795917082226846
26208,0.03896513468973976
26209,0.37708828482092027
26210,0.07131119328563688
26211,0.04044648148353666
26212,0.0037764335245461926
26213,0.3448554789618469
26214,0.08354788298802869
26215,0.0038849730539327857
26216,0.6789907570186035
26217,0.008527464341790235
26218,0.0004786129901082605
26219,0.005840451699497478
26220,3.87523698254386e-05
26221,0.17930394468905544
26222,0.07956824132663122
26223,0.00043492921665491316
26224,0.0008838760909037033
26225,0.21146329056737473
26226,4.277052136318772e-05
26227,0.005038020031681151
26228,0.05583606643640243
26229,0.014615929347385238
26230,0.7612134017790719
26231,0.0020120861678774842
26232,0.0003198670650000007
26233,0.0005774759781897337
26234,0.7087525530000385
26235,0.017461297677948663
26236,0.07233018994375379
26237,8.513089207079792e-05
26238,0.0012405180138851527
26239,0.00032189010954240257
26240,0.0003033246491520153
26241,0.0005804661913246918
26242,0.09054512240568739
26243,0.00023014141327516822
26244,0.6287729128223539
26245,0.0004853261143845665
26246,0.0010257999433102927
26247,0.02216352754434979
26248,0.00027152308633832117
26249,0.2964080039805228
26250,0.05027558806255558
26251,4.659345428831473e-05
26252,0.0030913555287638834
26253,0.0020727559627465295
26254,0.002880791113392345
26255,0.037109885712473804
26256,0.20383395267062146
26257,0.004128984177046069
26258,0.0005114109556041184
26259,0.0030890532552878673
26260,0.00030493142672551385
26261,0.5490607364428267
26262,0.16745575459872059
26263,0.00028422939235174874
26264,0.7862135375449756
26265,0.2750349080007986
26266,0.0029254811207721624
26267,0.0006229765283883063
26268,0.0011842172916926577
26269,0.334685810650653
26270,0.000410380020790026
26271,0.00035804390109635774
26272,0.16241311828955649
26273,0.00036125446036374304
26274,0.010890168670885787
26275,0.07449631166934981
26276,0.44508569136226145
26277,0.44353320634685994
26278,0.0014639883406429336
26279,0.47050296980193407
26280,0.12840316165620985
26281,0.1370265915233568
26282,0.364661663372046
26283,0.006613835109379564
26284,0.7857534219109362
26285,0.2731139604193472
26286,0.0012601108830850754
26287,0.001059881936365172
26288,0.11693302037667057
26289,0.0007975828886387721
26290,0.00045831371108327035
26291,0.8826989535367603
26292,0.0009621459138187495
26293,0.04499253272165698
26294,0.0002320103571846359
26295,0.0018036164021161022
26296,0.00821501201789009
26297,0.010291796081002882
26298,2.904331477312901e-05
26299,0.02088226612988387
26300,0.0015205087406569692
26301,3.4763452029573636e-05
26302,0.0018429474823521814
26303,0.008949354262223918
26304,0.00022946141954689072
26305,0.014988039174094612
26306,0.9372205041513284
26307,0.0030644268879295943
26308,0.3869166284724184
26309,0.00029425153301913603
26310,0.397753032218039
26311,0.108715506638585
26312,0.0045395271721406965
26313,0.3429062510275148
26314,0.00019434193877441335
26315,0.04532215812237218
26316,0.0008427470564154631
26317,0.00016244050889792892
26318,0.0009132690752925688
26319,0.008290005716982542
26320,0.0012871996493023729
26321,0.8164579083342307
26322,0.002533930949013413
26323,0.03423676511186765
26324,0.03281809054460922
26325,0.0006497955931394994
26326,0.008806861810034105
26327,0.3706387873840451
26328,0.14252878115703083
26329,4.249497952924723e-05
26330,0.023109967701345158
26331,0.014735434826703225
26332,0.028216535616152564
26333,0.0054295013578780985
26334,0.00255570290592957
26335,0.00035138558311128496
26336,0.013611555060039823
26337,0.0007447942894062828
26338,0.00020580418386253096
26339,0.008199664597798736
26340,0.0008876354040817147
26341,0.0010879443887934937
26342,6.156541375260238e-05
26343,0.38730274365378226
26344,0.16611541832008414
26345,0.001286299549214846
26346,0.22872177446662764
26347,0.12334830379924977
26348,0.0010950029433554837
26349,0.8438508723481908
26350,0.41827985925831856
26351,0.05565898639746453
26352,0.010127041171592901
26353,0.7818941962709385
26354,0.0002639433916487594
26355,0.0007220957994102526
26356,0.0008845446189159771
26357,0.02349638615438537
26358,0.3558287518599764
26359,0.0001770553056738396
26360,0.003570215332851326
26361,0.44988634441204045
26362,0.18400169746524309
26363,0.042546400158627415
26364,5.1420401599353835e-05
26365,0.6978439187830014
26366,0.002055832201956175
26367,0.06212426794588755
26368,0.03787937894511506
26369,0.015732074324023675
26370,0.6190053953269192
26371,0.7746276487452114
26372,0.4985180626119211
26373,0.1030527154886004
26374,0.0616912414234502
26375,0.26275667037516603
26376,0.05868478339405298
26377,0.3735156179118759
26378,0.00012150593082538897
26379,0.0087358323331486
26380,0.004414191621655741
26381,0.653969228866827
26382,0.0017284035704600424
26383,0.03042419848636035
26384,0.00018706107307823035
26385,0.06742730133744135
26386,0.003309745584946722
26387,0.0016117411738872632
26388,0.0006531093447944953
26389,0.0003724019707571113
26390,0.0001253039415492073
26391,0.003014976958471372
26392,0.0916364217129247
26393,0.0010312706056962203
26394,0.0035698926302563222
26395,0.07356873530995686
26396,7.466214486242757e-05
26397,0.009217292520738593
26398,0.008380722459905359
26399,0.09945905824669092
26400,0.020235135483196838
26401,0.21642338070935743
26402,6.301229954780415e-05
26403,0.9164186827929356
26404,0.0025765570979165396
26405,0.04840736952865842
26406,0.0003816270882917531
26407,0.02818591639741786
26408,0.008487169110797067
26409,0.13015366540638576
26410,0.33806532409319834
26411,0.0037017265834947692
26412,0.6754232351910949
26413,0.01155679511806909
26414,0.060596542483753596
26415,0.21056851546803684
26416,0.03723180733042094
26417,0.4381262752472976
26418,0.00037206936646297237
26419,0.01596098266346312
26420,0.9036619050207038
26421,0.0006807120589460854
26422,0.0005450345866021245
26423,0.737138496084048
26424,0.6819105230875605
26425,0.0026576911041752017
26426,0.003110345916432877
26427,0.004102968885504766
26428,0.17332235712913527
26429,0.008395703806696615
26430,0.21079922886881353
26431,0.04594824091127206
26432,0.000599651393412509
26433,0.006415497021718666
26434,0.4387220749662797
26435,0.011759707240884947
26436,0.0002535448511420434
26437,0.023573983439280445
26438,0.025211627392374092
26439,0.8707931751048822
26440,0.000894633134035552
26441,0.0002910607298806601
26442,0.009558510562122516
26443,0.07063930188894839
26444,0.6531619023022833
26445,0.0017599080749735377
26446,0.1281404040220005
26447,0.33243658572648954
26448,0.01593893428825304
