ID,pred
25593,0.0013489406602322552
25594,0.11032078033769002
25595,0.5840309085392354
25596,0.34070367028837706
25597,0.002038950092384526
25598,0.20583050154546947
25599,0.005724409358645681
25600,0.0014106361030842471
25601,0.0018623545590452327
25602,0.014335882976992186
25603,0.02096066974389814
25604,0.014383812410851595
25605,0.0688221202110783
25606,0.787869061162241
25607,0.015013063974618084
25608,0.00821189369179657
25609,0.005237744655572763
25610,0.018921244344813175
25611,0.6985814488705361
25612,0.1561099347089536
25613,0.0030337309935134305
25614,0.8327492971042532
25615,0.03341933664746334
25616,0.0028954965233441697
25617,0.0012308933153720026
25618,0.527198344057845
25619,0.021412990359702445
25620,0.08720868750422352
25621,0.036534209130614406
25622,0.09888480759692339
25623,0.004373391048252719
25624,0.24968029568452238
25625,0.22399733233854877
25626,0.001489198930709265
25627,0.0027785087225443475
25628,0.01569930386848527
25629,0.5159295027514649
25630,0.04248184468647188
25631,0.7134098689511732
25632,0.32806581382284233
25633,0.044781553591279305
25634,0.12146917145016782
25635,0.0011305375030150827
25636,0.021220836056347756
25637,0.004595494108920015
25638,0.08076635246937292
25639,0.0013248779498330138
25640,0.001139700880739171
25641,0.0035289452756131186
25642,0.06511580540577763
25643,0.002175899905653869
25644,0.0010704330413740188
25645,0.0878666163241572
25646,0.002215796158255815
25647,0.005158821494663592
25648,0.4779384455633721
25649,0.8007531997196635
25650,0.39439242754684745
25651,0.005282178207966906
25652,0.18124925973497025
25653,0.4585445834539545
25654,0.0468959428075648
25655,0.003940707965849008
25656,0.5464688570365638
25657,0.06892745911375239
25658,0.003262818686043956
25659,0.03835151956153219
25660,0.0032991540387270666
25661,0.004406229929598942
25662,0.03255391928587379
25663,0.6108060221944887
25664,0.018366292887906255
25665,0.0030716733635627524
25666,0.2800377220002114
25667,0.004735522877173055
25668,0.016751295622225333
25669,0.10857774696190906
25670,0.18875455966338942
25671,0.1413112668592086
25672,0.0012841080800699391
25673,0.0033887493321060865
25674,0.00901492477730164
25675,0.521131271943708
25676,0.0013095602103389745
25677,0.023779636919713364
25678,0.005141341064457622
25679,0.04932081605383159
25680,0.05765880029952354
25681,0.010342172239965787
25682,0.017408401861721552
25683,0.09477626762680809
25684,0.002070425686614744
25685,0.0009557610871594371
25686,0.20298748609429706
25687,0.004147362648305648
25688,0.013301924440840449
25689,0.46992904034756916
25690,0.04983218039736953
25691,0.015653759308853606
25692,0.17812869382130608
25693,0.010052917405873014
25694,0.0026827744130587276
25695,0.0040552044529620634
25696,0.00891371663151914
25697,0.20043374694358956
25698,0.010797125155091647
25699,0.0030905161343360438
25700,0.11717034016889138
25701,0.2719718364945737
25702,0.019727663419884495
25703,0.012136149706519894
25704,0.0019399801886212848
25705,0.01938589270087327
25706,0.4918461351145404
25707,0.04055360771112013
25708,0.10463182671744367
25709,0.6206866769722656
25710,0.019250786213385086
25711,0.010416134684455037
25712,0.0009441689828065409
25713,0.023167977553507916
25714,0.25116121667959107
25715,0.0026712624805964843
25716,0.051307487005046504
25717,0.03703657193166947
25718,0.0015819431282251468
25719,0.718597408269118
25720,0.004194525280547043
25721,0.48929788714542777
25722,0.40324339568074496
25723,0.5347518755874174
25724,0.0018391888638115317
25725,0.004246140883669998
25726,0.04636510962005856
25727,0.005565897876918649
25728,0.06370007220280408
25729,0.009726046700922721
25730,0.014245137943486896
25731,0.002657077846090217
25732,0.004052847276787522
25733,0.1280831052320621
25734,0.016902549813358213
25735,0.009856871472875558
25736,0.04708162979779129
25737,0.03244600384834257
25738,0.8386792893520492
25739,0.005440705967470164
25740,0.04758219782348598
25741,0.0028698626817562074
25742,0.010968993899427928
25743,0.001130284293356
25744,0.010629704410525654
25745,0.000816525368033267
25746,0.0020783068494709114
25747,0.009184348406848463
25748,0.8489436043995499
25749,0.525023343863483
25750,0.006511320292201442
25751,0.007530515666642122
25752,0.042176578756952826
25753,0.006933624404223739
25754,0.13616776715385343
25755,0.05524195143795037
25756,0.012990383714767342
25757,0.1849369185055166
25758,0.8663913571329074
25759,0.045119606013946066
25760,0.4297100880790564
25761,0.04277818651013105
25762,0.7394121462962856
25763,0.0016473182246921265
25764,0.01366866504490088
25765,0.0013696822387162422
25766,0.014206749683214243
25767,0.2627767215635416
25768,0.00439289867501897
25769,0.3105116626772305
25770,0.0038256648148928714
25771,0.8276105686037919
25772,0.23317666182870225
25773,0.002235201939967189
25774,0.020119733797851834
25775,0.10591647909802249
25776,0.4143154279951397
25777,0.005958590444049085
25778,0.22076443032704854
25779,0.3946171587751758
25780,0.7199112865224764
25781,0.008322065296905358
25782,0.5749878655215459
25783,0.004038332609919785
25784,0.0314258266711787
25785,0.6693454455054362
25786,0.3465579956193285
25787,0.002473306105881027
25788,0.007227417999426307
25789,0.038317731778447744
25790,0.08653729336288324
25791,0.00827129661231409
25792,0.07537250768056751
25793,0.029080121991005275
25794,0.001553327871662113
25795,0.8651475206044268
25796,0.031074119357359042
25797,0.008444136716939075
25798,0.015326653639288585
25799,0.7955758472380031
25800,0.005635334223076595
25801,0.05335113627711573
25802,0.0008978650887448324
25803,0.008333514636496658
25804,0.09847735987688402
25805,0.0014272137810083588
25806,0.0020312346130544764
25807,0.019411268316066255
25808,0.008707543120831177
25809,0.02208798920674292
25810,0.00853447641735591
25811,0.46043028400635394
25812,0.6369859406255859
25813,0.006019886088269155
25814,0.03854255141218932
25815,0.018848593647647426
25816,0.5704070346307046
25817,0.01910615079883131
25818,0.0043299616890723905
25819,0.024273750398980238
25820,0.011545749082698014
25821,0.0016189246735432328
25822,0.0020134041138181115
25823,0.5477508408372221
25824,0.193389400755911
25825,0.014161380070997367
25826,0.02960590562358705
25827,0.002112569600579823
25828,0.7108363455584455
25829,0.8804257996632305
25830,0.038551296186837974
25831,0.7936970655405499
25832,0.0008542425537232962
25833,0.06637434524588162
25834,0.8218913597928049
25835,0.008291487829139913
25836,0.0014642709850675034
25837,0.01505850950242019
25838,0.15171060058018135
25839,0.6026468284698563
25840,0.008488829190084594
25841,0.8211771541999269
25842,0.00946459341768913
25843,0.03672205070711257
25844,0.012054894580239119
25845,0.6817408828995656
25846,0.02105190582073969
25847,0.001700143163016247
25848,0.0015730265051859967
25849,0.031759967258801716
25850,0.003767899992691233
25851,0.03603699255175101
25852,0.020485164831511544
25853,0.11765484012087142
25854,0.0013653413118530704
25855,0.006080678085869329
25856,0.011415780228063836
25857,0.0010066939779184902
25858,0.0009991411457466292
25859,0.09037066983847981
25860,0.005501592248342207
25861,0.010142219816357715
25862,0.024173339450491504
25863,0.003772656609175449
25864,0.0019312658088736063
25865,0.008418152136485012
25866,0.02412567678046009
25867,0.008760991149166604
25868,0.0032311450213585342
25869,0.002643910821410159
25870,0.04479621332251524
25871,0.0013892040924475802
25872,0.004950608847683899
25873,0.3741662138528018
25874,0.17919470582959032
25875,0.006971594234300921
25876,0.0016837974316679864
25877,0.021214237113318678
25878,0.002109029323338864
25879,0.006148816388414953
25880,0.04257020331338932
25881,0.0048148788052494495
25882,0.0016319902767927372
25883,0.002533637411931727
25884,0.01826737431752252
25885,0.009413430073157644
25886,0.15023499793629566
25887,0.0032231689562711593
25888,0.03429731017905298
25889,0.06635017429834675
25890,0.002205657027078936
25891,0.02230417915501113
25892,0.015343983322946078
25893,0.003360597516378033
25894,0.25224973685537194
25895,0.05701191479191285
25896,0.0016810644795049287
25897,0.07294927126642105
25898,0.0024230381880148387
25899,0.03405712909319776
25900,0.8866372865057717
25901,0.7169427383192825
25902,0.021156954337283516
25903,0.006257532775767831
25904,0.13836732064740212
25905,0.21879258178856262
25906,0.001840922900510311
25907,0.001517097378657495
25908,0.10000212091852008
25909,0.45821326386587025
25910,0.0009605489248718658
25911,0.059747396445883526
25912,0.17811664636238886
25913,0.8742951366278706
25914,0.6255748529715665
25915,0.2027427042644346
25916,0.0033775461110365688
25917,0.010572293907035277
25918,0.006116206127515311
25919,0.0500323525477374
25920,0.00859099284744331
25921,0.008488453639401155
25922,0.044866877236841636
25923,0.2641565505355731
25924,0.0042283513633724
25925,0.07367328549463788
25926,0.0015729654653525976
25927,0.002158729944527223
25928,0.0013063397622106766
25929,0.7842379429815602
25930,0.007406529703082615
25931,0.0239740718733219
25932,0.001809351739955669
25933,0.16617051120134224
25934,0.0023894300050312923
25935,0.0413965390368507
25936,0.004067172060510495
25937,0.20776643251881005
25938,0.009694901160700691
25939,0.0027637377481586475
25940,0.0052323366686162975
25941,0.004352378269143729
25942,0.058662916786769284
25943,0.01763240829801798
25944,0.10353209068331615
25945,0.185308470479705
25946,0.32131361358545896
25947,0.09854309873721784
25948,0.11680233061724857
25949,0.002323976988180286
25950,0.019893788458856258
25951,0.35126081675094484
25952,0.46210876131639267
25953,0.00933791092766242
25954,0.0016295108928985013
25955,0.14427925842163555
25956,0.0037385688029551133
25957,0.0388175701143295
25958,0.004481378647679094
25959,0.04173514812802057
25960,0.04837267357539097
25961,0.030387891875054297
25962,0.0662898431407499
25963,0.012173620618123153
25964,0.011475384672881157
25965,0.02048177400621385
25966,0.001664268144369156
25967,0.08291568722009568
25968,0.031073738883150126
25969,0.023475380261691586
25970,0.028052807107525703
25971,0.017502932895846292
25972,0.00141354155666624
25973,0.003231399941045345
25974,0.009105918101582722
25975,0.04545737483935492
25976,0.618056361016775
25977,0.0010220669000285782
25978,0.12844307540070485
25979,0.06641501133918405
25980,0.004298040399153848
25981,0.0018431389892678521
25982,0.5574012907092821
25983,0.10261510430495843
25984,0.27397399592817007
25985,0.001051819787444977
25986,0.15208820477589777
25987,0.6964080006503076
25988,0.7740093280077166
25989,0.004582938207818124
25990,0.0038526174128062354
25991,0.050542372239207656
25992,0.0023189804768776077
25993,0.650207783933235
25994,0.002953671196673218
25995,0.04346924262769618
25996,0.04110410616973874
25997,0.16541354736130198
25998,0.4586940303536039
25999,0.1683228402198725
26000,0.16640732943700748
26001,0.008171355824170789
26002,0.0038359241636187606
26003,0.8481318731402687
26004,0.002357734238391897
26005,0.6460936684350088
26006,0.26627848587662906
26007,0.001849965830441888
26008,0.3634265992725191
26009,0.0923528116965566
26010,0.15853899025332904
26011,0.005873007308352687
26012,0.001784628444443067
26013,0.004956436891321494
26014,0.5504267448644786
26015,0.0014177195859824607
26016,0.004919258954021239
26017,0.004879613959245805
26018,0.007251428106166429
26019,0.6628869426388179
26020,0.0022206084814874022
26021,0.5988083521084314
26022,0.01817666379647374
26023,0.0433838510061456
26024,0.012301514891725466
26025,0.09773340267276395
26026,0.002918886707998922
26027,0.004135494184960432
26028,0.0015424584761564832
26029,0.04769080447868744
26030,0.0016360250821283533
26031,0.4627553155723005
26032,0.025331144259842352
26033,0.055177598027981466
26034,0.01652426401059927
26035,0.14563833799311982
26036,0.5076467673405738
26037,0.007083086092730848
26038,0.14842641397047746
26039,0.0014300078594273779
26040,0.0014276335518316348
26041,0.6807676715192388
26042,0.017670082242987953
26043,0.01999937780395831
26044,0.04122345822729162
26045,0.0029396750262089943
26046,0.008086528195812882
26047,0.001120302626713099
26048,0.0014448620495666788
26049,0.028328667971192257
26050,0.0014612896639734075
26051,0.10975009026520648
26052,0.007114764739200849
26053,0.013038179471275177
26054,0.0006249340455518903
26055,0.0030151787010028164
26056,0.012224151984630439
26057,0.4419227269233498
26058,0.006614048446651019
26059,0.006065335476034361
26060,0.2820597803425898
26061,0.3540197943528146
26062,0.006232423462776043
26063,0.001130376745332396
26064,0.03851944144593374
26065,0.010745737158659075
26066,0.05819581706317416
26067,0.0050082300043716894
26068,0.08621186888038666
26069,0.2088124813030819
26070,0.28165755010931437
26071,0.004056679850797067
26072,0.005295512054197501
26073,0.0019453996906632358
26074,0.10781420711524121
26075,0.07991809530798595
26076,0.021565329529623947
26077,0.004835572811699855
26078,0.005979664343142482
26079,0.004518298893518003
26080,0.8461292781059033
26081,0.49813251541790693
26082,0.015158076187368651
26083,0.38310935677448205
26084,0.003265849583180643
26085,0.02614061384517382
26086,0.23650479979172773
26087,0.007466925485213029
26088,0.010466644280592364
26089,0.024838962453093066
26090,0.0380692123938133
26091,0.42068017628560994
26092,0.003556141092093378
26093,0.0035936260303022446
26094,0.22294915497666185
26095,0.045033052520453434
26096,0.03504218426757431
26097,0.05218782648834984
26098,0.0020913510265486027
26099,0.0020060340573486843
26100,0.0013690185245749384
26101,0.011440958538753154
26102,0.0032829456405483863
26103,0.8628632455180354
26104,0.0012703447548174987
26105,0.1313627766378908
26106,0.006164128841173996
26107,0.08879833024847576
26108,0.2399808608108461
26109,0.003486073884265496
26110,0.002432527017764815
26111,0.0018530399323588645
26112,0.0759509355444842
26113,0.026579669057861077
26114,0.01401507745716321
26115,0.0025240548334734786
26116,0.0013301528326891078
26117,0.7127860759270594
26118,0.024389526926309458
26119,0.011987776307634491
26120,0.0010280305707429033
26121,0.0010772469855413872
26122,0.001968835377795691
26123,0.265688207941018
26124,0.02305968153877023
26125,0.006360699327047666
26126,0.1917351322506866
26127,0.0011941931406007863
26128,0.0022536756326357243
26129,0.06066475367415859
26130,0.20260841440314414
26131,0.16781981156028716
26132,0.003080438567142698
26133,0.024331157407371923
26134,0.7595584148468639
26135,0.7842303320547097
26136,0.0015866276071763215
26137,0.4058987341764258
26138,0.19179478535518152
26139,0.00469715888653935
26140,0.8650722230247954
26141,0.003114407461454453
26142,0.42179998515423495
26143,0.002441098361111979
26144,0.0022317559042264994
26145,0.006086890539988945
26146,0.0013006108292688175
26147,0.012353350132325743
26148,0.005066858289495552
26149,0.0035820761333039456
26150,0.030421758433407015
26151,0.003832020985051994
26152,0.001250455562356359
26153,0.009052747963346068
26154,0.0024946068688726088
26155,0.03131453463043549
26156,0.04387581990770231
26157,0.08739850037644659
26158,0.0024502117158923453
26159,0.0019720142290038712
26160,0.0015995955230741613
26161,0.007468511701742918
26162,0.01877106290009089
26163,0.033040803815073454
26164,0.05376925189572738
26165,0.03754740797008388
26166,0.1369869668590858
26167,0.002772809066696645
26168,0.00889857643196006
26169,0.8604428338756407
26170,0.0009829543438108737
26171,0.03997806224346388
26172,0.10928521776822239
26173,0.001582854088313328
26174,0.2588262585618266
26175,0.0010903676580900099
26176,0.0013514007257726163
26177,0.031132574413416166
26178,0.001665777553207013
26179,0.007013886467208902
26180,0.001685916042614432
26181,0.0330747933282915
26182,0.009672260353961182
26183,0.5096668844860432
26184,0.004754353828432386
26185,0.0695755392743831
26186,0.002014595589644474
26187,0.013173598308891536
26188,0.007731977096725842
26189,0.002696973914118659
26190,0.018180810001388773
26191,0.0016132784485657727
26192,0.022358811144193233
26193,0.2581572665952671
26194,0.0015510032126532603
26195,0.4259442968180348
26196,0.0012859100326043582
26197,0.019194517362316817
26198,0.04564027306659914
26199,0.0016569262710129605
26200,0.00297206060431519
26201,0.001923852820570278
26202,0.0065002260810048925
26203,0.01212294122195571
26204,0.0035646719418776945
26205,0.25682252642044345
26206,0.00288778390104727
26207,0.09834149554845294
26208,0.04191443959239595
26209,0.3904921645047926
26210,0.111309900829515
26211,0.05908763092519054
26212,0.0077471035386901515
26213,0.3617705186054193
26214,0.08446468703828988
26215,0.007428621334207212
26216,0.6068607046219502
26217,0.02043417374653691
26218,0.0019511594391445515
26219,0.013373132721943298
26220,0.0010367089343965574
26221,0.19169724417469763
26222,0.12211347761362065
26223,0.002490668563571134
26224,0.0029024616499013648
26225,0.2858558657286513
26226,0.0013250307624059967
26227,0.007551835570728448
26228,0.06630538169449271
26229,0.025012643490279745
26230,0.6721926323148008
26231,0.006606939038019644
26232,0.0016964496400905017
26233,0.0027482082578343375
26234,0.6037106499480862
26235,0.02466537454030982
26236,0.10277427751617303
26237,0.0013397548213869845
26238,0.005486422797386883
26239,0.002456154970163331
26240,0.001619642739142903
26241,0.003219270480243673
26242,0.10229330144977385
26243,0.0017205178145838595
26244,0.6859259532683977
26245,0.00325502058903063
26246,0.0034878777056866787
26247,0.01901630771030671
26248,0.0018048308851352714
26249,0.3492015059432968
26250,0.05614765318459454
26251,0.0008707930021827776
26252,0.008677527900958684
26253,0.0059026293862319236
26254,0.00880070208129998
26255,0.03642023460458102
26256,0.22393995719137366
26257,0.007469997666266355
26258,0.0018865818733874405
26259,0.005184973453490787
26260,0.0016207216758812603
26261,0.48841429068216274
26262,0.33486076936602627
26263,0.0022137976792983446
26264,0.747395199084687
26265,0.3723769195262576
26266,0.004795196778158312
26267,0.003209117221016848
26268,0.0034874648223831525
26269,0.3338578967684972
26270,0.0023772245654393497
26271,0.0019145149864168622
26272,0.16195362504251634
26273,0.0032779043413080538
26274,0.036738969124766305
26275,0.07452606074488156
26276,0.39117014129283584
26277,0.5603271619145327
26278,0.005070730228686705
26279,0.49570490843441395
26280,0.19056716670337323
26281,0.12377403390283095
26282,0.3996161900507304
26283,0.01096797111085158
26284,0.7000925492265557
26285,0.2749172894008049
26286,0.0053279539727010775
26287,0.005273031503379113
26288,0.09657459282771311
26289,0.0035703479132161665
26290,0.0019479135613988143
26291,0.8762775972390886
26292,0.004904979199740636
26293,0.06079120101869721
26294,0.0015888304707430093
26295,0.004852299489123856
26296,0.026013394830465792
26297,0.03526593307180011
26298,0.0008622572258721371
26299,0.037020039393241784
26300,0.004696418693322691
26301,0.000787726029072087
26302,0.004201691238467138
26303,0.012459682827865238
26304,0.0015824888511870097
26305,0.041069653976791305
26306,0.8637659072709546
26307,0.007356013616189723
26308,0.4445356599879344
26309,0.0019478805847353477
26310,0.3736695314628663
26311,0.11382128407680685
26312,0.007205769755266833
26313,0.31318046151688084
26314,0.0013498909608413597
26315,0.08731796738604791
26316,0.002469692975792257
26317,0.0015645220107476949
26318,0.0026593228983991983
26319,0.029905705981884467
26320,0.007359382062560588
26321,0.7826653901517829
26322,0.007023957305383498
26323,0.0710558106280512
26324,0.03032375251190785
26325,0.0022516468937376685
26326,0.009904706791244717
26327,0.30613387663235503
26328,0.3017747541885995
26329,0.0008559647346641589
26330,0.02863597599217097
26331,0.01458982071640402
26332,0.053621103129010216
26333,0.00843509217799503
26334,0.006045566702060278
26335,0.002586646106319631
26336,0.0233447638805303
26337,0.0034571964451045557
26338,0.0014314537051949765
26339,0.013958898188895095
26340,0.0027554947516888603
26341,0.005750341510289663
26342,0.0010471669379951
26343,0.24881109644065535
26344,0.41105260990950604
26345,0.0028699286128124083
26346,0.1734871361729265
26347,0.11056758550974563
26348,0.004579196230583385
26349,0.7498920857971927
26350,0.34803770308198245
26351,0.04512785617667103
26352,0.012969705805274947
26353,0.7462656507766223
26354,0.0016171287302757127
26355,0.0030142736312041207
26356,0.0030138171809667375
26357,0.054003492301658726
26358,0.4104824897290388
26359,0.0013432499864773624
26360,0.004193313924834124
26361,0.3795801239964178
26362,0.1886872373835801
26363,0.05024045638370471
26364,0.001254020507549553
26365,0.6578722053044049
26366,0.0040442429460911065
26367,0.0913140869507127
26368,0.042421390468010974
26369,0.022396937668985865
26370,0.5936479918065185
26371,0.7435150971986773
26372,0.5257646007164101
26373,0.12875119914096994
26374,0.07379716972397071
26375,0.25213022657439527
26376,0.056683126184115175
26377,0.2853852421854158
26378,0.0011525489222654639
26379,0.040757250890220566
26380,0.010854675869769731
26381,0.6486930820831686
26382,0.003880876915014963
26383,0.050054188856138396
26384,0.0013307262896350663
26385,0.10996780189787207
26386,0.00829241322085376
26387,0.00588792592879823
26388,0.003905405575004563
26389,0.0016930326800247645
26390,0.0012223804618231317
26391,0.006175946012688448
26392,0.11104258710663586
26393,0.0028798343543073295
26394,0.006789746038532107
26395,0.1627899910112136
26396,0.0016048908341427114
26397,0.020008481244235665
26398,0.025618721346106998
26399,0.08895806339962344
26400,0.015586189037032095
26401,0.21107311411737734
26402,0.0011354260599346013
26403,0.8445627717888474
26404,0.005691259249150365
26405,0.04518288657353494
26406,0.001678725362343952
26407,0.05121778589435454
26408,0.0143581767705372
26409,0.1372173853828176
26410,0.36418625580801023
26411,0.0077278136941776095
26412,0.6727238993305835
26413,0.016506671540696044
26414,0.06513407428600167
26415,0.1615946244672309
26416,0.04529592619922082
26417,0.3567605341071868
26418,0.002244253216144044
26419,0.024410344194616834
26420,0.8705688224417294
26421,0.002141008857184633
26422,0.004207588062400584
26423,0.7028511598106011
26424,0.6309842257915801
26425,0.0030738899235776456
26426,0.006933378031636172
26427,0.007024766093573734
26428,0.24454115366468426
26429,0.01807582804401826
26430,0.23674298618827172
26431,0.07331602938618594
26432,0.0029466335703335284
26433,0.018424826545913896
26434,0.4142655672719074
26435,0.020628575911024828
26436,0.0016766069535116713
26437,0.03297878447762607
26438,0.03503046648272123
26439,0.7976657513396904
26440,0.003898448724277971
26441,0.0018123486046067734
26442,0.02868169466204673
26443,0.11191772513564942
26444,0.631154342311743
26445,0.006976296261212189
26446,0.13010177668440587
26447,0.29109494740128844
26448,0.02465463850425589
26449,0.4904377410037212
26450,0.6091168297927315
26451,0.0007874513719766186
26452,0.07761237587653977
26453,0.018739608443782287
26454,0.06225960797765515
26455,0.0022679615112299292
26456,0.14598606020446409
26457,0.19889883050916007
26458,0.0015132592479158381
26459,0.0014134938892284843
26460,0.011279915974191795
26461,0.0010938952061284276
26462,0.00207753819882635
26463,0.004514455614023019
26464,0.03515617694547007
26465,0.007742445472187207
26466,0.012523655728223431
